ID,Region,State,Parent Region,TaxType,TaxedIncome,Filing Status,Range,RangeValue,Ladder Step,Rate
State_Province_Missouri_Income_Married_Bot_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Missouri_Income_Married_Top_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Missouri_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Missouri,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Missouri_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Missouri,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Missouri_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Missouri,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Missouri_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Missouri,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Missouri_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Missouri_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Missouri_Income_Separate_Bot_Range_Ladder Step1,State_Province,Missouri,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Missouri_Income_Separate_Top_Range_Ladder Step1,State_Province,Missouri,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Missouri_Income_Separate_Bot_Range_Ladder Step2,State_Province,Missouri,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Missouri_Income_Separate_Top_Range_Ladder Step2,State_Province,Missouri,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Missouri_Income_Separate_Bot_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Missouri_Income_Separate_Top_Range_Ladder Step3,State_Province,Missouri,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Montana_Income_Single_Bot_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Montana_Income_Single_Top_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Montana_Income_Single_Bot_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Montana_Income_Single_Top_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Montana_Income_Single_Bot_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Montana_Income_Single_Top_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Montana_Income_Married_Bot_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Montana_Income_Married_Top_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Montana_Income_Married_Bot_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Montana_Income_Married_Top_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Montana_Income_Married_Bot_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Montana_Income_Married_Top_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Montana_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Montana_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Montana_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Montana_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Montana_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Montana_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Montana_Income_Separate_Bot_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Montana_Income_Separate_Top_Range_Ladder Step1,State_Province,Montana,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Montana_Income_Separate_Bot_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Montana_Income_Separate_Top_Range_Ladder Step2,State_Province,Montana,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Montana_Income_Separate_Bot_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Montana_Income_Separate_Top_Range_Ladder Step3,State_Province,Montana,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Nebraska_Income_Single_Bot_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Nebraska_Income_Single_Top_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Nebraska_Income_Single_Bot_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Nebraska_Income_Single_Top_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Nebraska_Income_Single_Bot_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Nebraska_Income_Single_Top_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Nebraska_Income_Married_Bot_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Nebraska_Income_Married_Top_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Nebraska_Income_Married_Bot_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Nebraska_Income_Married_Top_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Nebraska_Income_Married_Bot_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Nebraska_Income_Married_Top_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Nebraska_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Nebraska_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Nebraska_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Nebraska_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Nebraska_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Nebraska_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Nebraska_Income_Separate_Bot_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Nebraska_Income_Separate_Top_Range_Ladder Step1,State_Province,Nebraska,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Nebraska_Income_Separate_Bot_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Nebraska_Income_Separate_Top_Range_Ladder Step2,State_Province,Nebraska,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Nebraska_Income_Separate_Bot_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Nebraska_Income_Separate_Top_Range_Ladder Step3,State_Province,Nebraska,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Nevada_Income_Single_Bot_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Nevada_Income_Single_Top_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Nevada_Income_Single_Bot_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Nevada_Income_Single_Top_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Nevada_Income_Single_Bot_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Nevada_Income_Single_Top_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Nevada_Income_Married_Bot_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Nevada_Income_Married_Top_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Nevada_Income_Married_Bot_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Nevada_Income_Married_Top_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Nevada_Income_Married_Bot_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Nevada_Income_Married_Top_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Nevada_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Nevada_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Nevada_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Nevada_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Nevada_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Nevada_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Nevada_Income_Separate_Bot_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Nevada_Income_Separate_Top_Range_Ladder Step1,State_Province,Nevada,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Nevada_Income_Separate_Bot_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Nevada_Income_Separate_Top_Range_Ladder Step2,State_Province,Nevada,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Nevada_Income_Separate_Bot_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Nevada_Income_Separate_Top_Range_Ladder Step3,State_Province,Nevada,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_New Hampshire_Income_Single_Bot_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_New Hampshire_Income_Single_Top_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_New Hampshire_Income_Single_Bot_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_New Hampshire_Income_Single_Top_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_New Hampshire_Income_Single_Bot_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_New Hampshire_Income_Single_Top_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_New Hampshire_Income_Married_Bot_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_New Hampshire_Income_Married_Top_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_New Hampshire_Income_Married_Bot_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_New Hampshire_Income_Married_Top_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_New Hampshire_Income_Married_Bot_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_New Hampshire_Income_Married_Top_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_New Hampshire_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_New Hampshire_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_New Hampshire_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_New Hampshire_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_New Hampshire_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_New Hampshire_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_New Hampshire_Income_Separate_Bot_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_New Hampshire_Income_Separate_Top_Range_Ladder Step1,State_Province,New Hampshire,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_New Hampshire_Income_Separate_Bot_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_New Hampshire_Income_Separate_Top_Range_Ladder Step2,State_Province,New Hampshire,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_New Hampshire_Income_Separate_Bot_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_New Hampshire_Income_Separate_Top_Range_Ladder Step3,State_Province,New Hampshire,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_New Jersey_Income_Single_Bot_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_New Jersey_Income_Single_Top_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_New Jersey_Income_Single_Bot_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_New Jersey_Income_Single_Top_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_New Jersey_Income_Single_Bot_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_New Jersey_Income_Single_Top_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_New Jersey_Income_Married_Bot_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_New Jersey_Income_Married_Top_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_New Jersey_Income_Married_Bot_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_New Jersey_Income_Married_Top_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_New Jersey_Income_Married_Bot_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_New Jersey_Income_Married_Top_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_New Jersey_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_New Jersey_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_New Jersey_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_New Jersey_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_New Jersey_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_New Jersey_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_New Jersey_Income_Separate_Bot_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_New Jersey_Income_Separate_Top_Range_Ladder Step1,State_Province,New Jersey,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_New Jersey_Income_Separate_Bot_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_New Jersey_Income_Separate_Top_Range_Ladder Step2,State_Province,New Jersey,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_New Jersey_Income_Separate_Bot_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_New Jersey_Income_Separate_Top_Range_Ladder Step3,State_Province,New Jersey,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_New Mexico_Income_Single_Bot_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_New Mexico_Income_Single_Top_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_New Mexico_Income_Single_Bot_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_New Mexico_Income_Single_Top_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_New Mexico_Income_Single_Bot_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_New Mexico_Income_Single_Top_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_New Mexico_Income_Married_Bot_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_New Mexico_Income_Married_Top_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_New Mexico_Income_Married_Bot_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_New Mexico_Income_Married_Top_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_New Mexico_Income_Married_Bot_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_New Mexico_Income_Married_Top_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_New Mexico_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_New Mexico_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_New Mexico_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_New Mexico_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_New Mexico_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_New Mexico_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_New Mexico_Income_Separate_Bot_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_New Mexico_Income_Separate_Top_Range_Ladder Step1,State_Province,New Mexico,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_New Mexico_Income_Separate_Bot_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_New Mexico_Income_Separate_Top_Range_Ladder Step2,State_Province,New Mexico,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_New Mexico_Income_Separate_Bot_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_New Mexico_Income_Separate_Top_Range_Ladder Step3,State_Province,New Mexico,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_New York_Income_Single_Bot_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_New York_Income_Single_Top_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_New York_Income_Single_Bot_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_New York_Income_Single_Top_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_New York_Income_Single_Bot_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_New York_Income_Single_Top_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_New York_Income_Married_Bot_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_New York_Income_Married_Top_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_New York_Income_Married_Bot_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_New York_Income_Married_Top_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_New York_Income_Married_Bot_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_New York_Income_Married_Top_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_New York_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_New York_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_New York_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_New York_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_New York_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_New York_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_New York_Income_Separate_Bot_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_New York_Income_Separate_Top_Range_Ladder Step1,State_Province,New York,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_New York_Income_Separate_Bot_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_New York_Income_Separate_Top_Range_Ladder Step2,State_Province,New York,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_New York_Income_Separate_Bot_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_New York_Income_Separate_Top_Range_Ladder Step3,State_Province,New York,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_North Carolina_Income_Single_Bot_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_North Carolina_Income_Single_Top_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_North Carolina_Income_Single_Bot_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_North Carolina_Income_Single_Top_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_North Carolina_Income_Single_Bot_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_North Carolina_Income_Single_Top_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_North Carolina_Income_Married_Bot_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_North Carolina_Income_Married_Top_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_North Carolina_Income_Married_Bot_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_North Carolina_Income_Married_Top_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_North Carolina_Income_Married_Bot_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_North Carolina_Income_Married_Top_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_North Carolina_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
